p1_hp_pct,p1_alive,p2_hp_pct,p2_alive,p1_won
0.2773,2,0.1506,1,1
0.1647,1,0.0733,1,1
0.1008,1,0.0134,1,1
0.0047,1,0.0,0,1
0.9655,6,1.0,6,0
0.9309,6,0.8466,5,0
0.8577,6,0.6932,4,0
0.8238,5,0.6752,4,0
0.6967,4,0.6501,4,0
0.5322,3,0.6086,4,0
0.4532,3,0.5426,4,0
0.3741,3,0.4984,3,0
0.3618,2,0.4602,3,0
0.2863,2,0.3968,3,0
0.2108,2,0.3668,2,0
0.2108,2,0.2669,2,0
0.1528,1,0.2118,2,0
0.0708,1,0.1698,1,0
0.0,0,0.1698,1,0
0.9319,6,0.937,6,1
0.8638,6,0.8421,6,1
0.8494,5,0.828,5,1
0.773,5,0.7203,5,1
0.6967,5,0.6548,4,1
0.6547,5,0.4645,4,1
0.6162,5,0.4584,3,1
0.6149,4,0.4131,3,1
0.5021,4,0.3752,3,1
0.4697,3,0.3372,3,1
0.4099,3,0.2987,2,1
0.3315,2,0.246,2,1
0.2442,2,0.1659,1,1
0.185,2,0.0477,1,1
0.1382,1,0.0,0,1
0.8713,6,0.8411,5,1
0.8489,6,0.7057,4,1
0.7721,6,0.4736,4,1
0.7468,5,0.4707,3,1
0.6411,5,0.3751,3,1
0.6045,4,0.306,2,1
0.5407,4,0.1471,1,1
0.497,4,0.0627,1,1
0.4534,4,0.0627,1,1
0.3802,4,0.0,0,1
0.9462,6,0.943,6,0
0.8924,6,0.886,6,0
0.8465,5,0.8511,6,0
0.7854,5,0.8094,5,0
0.7616,5,0.6716,4,0
0.6648,4,0.6061,4,0
0.534,3,0.518,3,0
0.3692,2,0.4182,3,0
0.1948,2,0.2967,3,0
0.1535,1,0.2914,2,0
0.0,0,0.2091,2,0
0.7746,5,0.9641,6,0
0.7746,5,0.9368,6,0
0.6403,4,0.9133,6,0
0.4939,3,0.8787,6,0
0.4168,3,0.807,5,0
0.339,3,0.6871,5,0
0.2989,2,0.6793,4,0
0.1707,1,0.6349,4,0
0.0802,1,0.4831,4,0
0.0,0,0.4831,4,0
0.9246,6,0.8509,5,0
0.8565,5,0.755,5,0
0.7626,5,0.677,4,0
0.7156,5,0.534,3,0
0.6971,4,0.4752,3,0
0.6217,4,0.4097,2,0
0.5112,3,0.3998,2,0
0.3386,2,0.38,2,0
0.1925,1,0.2939,2,0
0.129,1,0.2605,2,0
0.0655,1,0.2271,2,0
0.0258,1,0.1986,1,0
0.0,0,0.1986,1,0
0.9414,6,0.9223,6,1
0.8828,6,0.8446,6,1
0.8461,5,0.7898,5,1
0.7864,5,0.6954,5,1
0.7267,5,0.6178,4,1
0.6977,4,0.4926,3,1
0.6342,4,0.4735,3,1
0.5706,4,0.4544,3,1
0.5548,3,0.4316,3,1
0.5548,3,0.3625,3,1
0.4091,3,0.2768,2,1
0.368,2,0.2361,2,1
0.1867,1,0.2053,2,1
0.1473,1,0.1665,2,1
0.1369,1,0.1646,1,1
0.0936,1,0.0678,1,1
0.0936,1,0.0,0,1
0.8924,6,0.8667,5,1
0.8459,5,0.6876,5,1
0.8054,5,0.6538,4,1
0.753,5,0.506,4,1
0.7151,5,0.4903,3,1
0.6886,4,0.4312,3,1
0.6886,4,0.3142,3,1
0.5476,3,0.2618,2,1
0.4741,3,0.2298,2,1
0.4227,2,0.1942,2,1
0.3935,2,0.1755,1,1
0.3935,2,0.0,0,1
0.9334,6,0.814,5,1
0.8978,6,0.6744,4,1
0.8555,6,0.5116,3,1
0.842,5,0.3488,2,1
0.8011,5,0.2926,2,1
0.7601,5,0.2364,2,1
0.7192,5,0.1802,2,1
0.7012,5,0.1512,1,1
0.6931,4,0.0915,1,1
0.6931,4,0.0,0,1
0.9562,6,0.9158,6,1
0.9125,6,0.8316,6,1
0.8687,6,0.8031,5,1
0.8495,5,0.73,5,1
0.8495,5,0.6591,5,1
0.7176,5,0.5645,5,1
0.6751,4,0.5319,4,1
0.5911,4,0.4506,4,1
0.5318,4,0.4489,3,1
0.5054,3,0.367,3,1
0.4035,3,0.2851,3,1
0.3399,3,0.2851,3,1
0.2764,3,0.2625,2,1
0.211,2,0.1696,2,1
0.1745,2,0.1283,1,1
0.1745,2,0.0,0,1
0.9586,6,0.9366,6,0
0.9172,6,0.8732,6,0
0.8758,6,0.8303,5,0
0.8506,5,0.7933,5,0
0.7594,5,0.7331,5,0
0.6423,5,0.7331,5,0
0.6164,4,0.6897,5,0
0.5388,3,0.6522,5,0
0.456,3,0.6469,4,0
0.3881,3,0.6057,4,0
0.3687,2,0.5645,4,0
0.2865,2,0.518,4,0
0.2206,1,0.4715,4,0
0.1682,1,0.4667,3,0
0.0,0,0.3742,3,0
0.8533,6,0.8403,5,0
0.8333,5,0.7528,5,0
0.66,4,0.6801,5,0
0.4734,3,0.658,4,0
0.3068,2,0.6165,4,0
0.2503,2,0.5687,4,0
0.1939,2,0.4966,4,0
0.1534,1,0.4858,3,0
0.0657,1,0.3688,3,0
0.0657,1,0.3256,3,0
0.0,0,0.3256,3,0
0.9064,6,0.8949,6,1
0.8128,6,0.7898,6,1
0.776,5,0.7711,5,1
0.7174,5,0.6252,4,1
0.5942,4,0.5173,4,1
0.5942,4,0.3845,4,1
0.5386,4,0.3437,3,1
0.4306,3,0.3057,2,1
0.3998,3,0.1985,2,1
0.369,3,0.1805,1,1
0.2886,3,0.0076,1,1
0.2886,3,0.0,0,1
0.9322,6,0.917,6,1
0.8645,6,0.834,6,1
0.84,6,0.8171,5,1
0.8113,6,0.6815,4,1
0.8008,5,0.5945,4,1
0.7669,5,0.5121,3,1
0.6379,4,0.5121,3,1
0.5216,4,0.3765,2,1
0.5216,4,0.3765,2,1
0.3166,3,0.2564,2,1
0.2909,2,0.2004,1,1
0.2138,2,0.1363,1,1
0.1367,2,0.0722,1,1
0.1291,1,0.0479,1,1
0.0403,1,0.0,0,1
0.9407,6,0.8472,5,1
0.8526,5,0.7526,5,1
0.776,5,0.6878,4,1
0.7314,5,0.5483,3,1
0.6842,4,0.4021,2,1
0.564,4,0.2632,2,1
0.5157,3,0.1898,1,1
0.4365,3,0.1104,1,1
0.3573,3,0.0311,1,1
0.3573,3,0.0,0,1
0.8993,6,0.9654,6,0
0.8651,5,0.9423,6,0
0.7289,5,0.9112,6,0
0.7168,4,0.8731,6,0
0.5591,4,0.8731,6,0
0.5564,3,0.8322,5,0
0.4711,3,0.7388,5,0
0.3859,3,0.669,4,0
0.3074,2,0.6223,4,0
0.1658,1,0.5681,4,0
0.0,0,0.5681,4,0
0.84,6,0.838,6,1
0.8257,5,0.8006,5,1
0.7438,5,0.7357,5,1
0.6619,5,0.6708,5,1
0.6514,4,0.6199,4,1
0.6141,4,0.4556,3,1
0.5447,4,0.3778,3,1
0.4752,4,0.3,3,1
0.4529,4,0.2912,2,1
0.4522,3,0.1585,1,1
0.379,3,0.0684,1,1
0.3058,3,0.0,0,1
0.8994,6,0.9381,6,1
0.86,5,0.8762,6,1
0.789,5,0.8548,5,1
0.72,4,0.8033,5,1
0.6245,4,0.7518,5,1
0.5735,3,0.6887,4,1
0.5039,3,0.6042,4,1
0.4342,3,0.5196,4,1
0.3645,3,0.5043,3,1
0.3406,2,0.4308,3,1
0.2742,2,0.3566,2,1
0.2077,2,0.1838,2,1
0.1665,2,0.1722,1,1
0.1619,1,0.0061,1,1
0.1619,1,0.0,0,1
0.9149,6,0.975,6,0
0.8604,5,0.9142,6,0
0.8097,5,0.8508,5,0
0.6968,5,0.774,5,0
0.6909,4,0.6972,5,0
0.5987,4,0.6773,4,0
0.5162,4,0.6076,4,0
0.5084,3,0.58,4,0
0.3734,3,0.5173,4,0
0.3455,2,0.5166,3,0
0.3455,2,0.4872,3,0
0.3045,2,0.4872,3,0
0.25,2,0.3892,3,0
0.1974,2,0.3496,2,0
0.1565,1,0.2132,2,0
0.0084,1,0.1376,1,0
0.0,0,0.0154,1,0
0.9104,6,0.9362,6,0
0.846,5,0.835,5,0
0.773,5,0.6953,4,0
0.6798,4,0.5771,4,0
0.5012,3,0.5051,3,0
0.384,3,0.3742,3,0
0.3166,2,0.3401,2,0
0.235,2,0.232,2,0
0.181,1,0.165,1,0
0.0755,1,0.0499,1,0
0.0,0,0.0499,1,0
0.8836,6,0.8721,6,0
0.8616,6,0.8282,5,0
0.8571,5,0.7626,5,0
0.7257,4,0.7135,4,0
0.5893,3,0.6187,4,0
0.4806,3,0.5148,4,0
0.3881,2,0.5074,3,0
0.3564,2,0.4583,3,0
0.3247,2,0.4092,3,0
0.2878,2,0.3607,2,0
0.251,2,0.1764,2,0
0.2245,2,0.1547,1,0
0.1999,1,0.0925,1,0
0.0382,1,0.0108,1,0
0.0,0,0.0108,1,0
0.8477,5,0.9032,6,0
0.6359,4,0.8694,6,0
0.6359,4,0.7577,6,0
0.5537,4,0.7486,5,0
0.4837,3,0.7005,5,0
0.4242,3,0.6896,4,0
0.339,3,0.6546,4,0
0.3314,2,0.6197,4,0
0.1791,1,0.5871,4,0
0.0,0,0.5246,4,0
0.9059,6,0.8488,5,1
0.8124,5,0.7866,5,1
0.6621,5,0.731,5,1
0.6621,5,0.5864,4,1
0.6621,5,0.5334,4,1
0.6418,4,0.4522,4,1
0.5549,4,0.3855,3,1
0.4647,3,0.3514,3,1
0.3379,3,0.3194,2,1
0.3072,2,0.1623,2,1
0.2601,2,0.1315,1,1
0.2392,2,0.0,0,1
0.9153,6,0.8537,5,1
0.8882,6,0.8537,5,1
0.8427,6,0.796,5,1
0.7972,6,0.7383,5,1
0.7517,6,0.6807,5,1
0.7304,5,0.6783,4,1
0.7224,4,0.6404,4,1
0.5939,4,0.5262,3,1
0.5144,3,0.3531,3,1
0.4764,3,0.3275,2,1
0.3715,3,0.2669,2,1
0.3295,2,0.2063,2,1
0.1907,1,0.1638,1,1
0.1406,1,0.0507,1,1
0.1406,1,0.0,0,1
0.951,6,0.9266,6,1
0.8773,6,0.8532,6,1
0.8479,6,0.8204,5,1
0.8479,6,0.781,5,1
0.7955,6,0.7369,5,1
0.7805,5,0.6927,5,1
0.7419,5,0.6647,4,1
0.6826,5,0.608,4,1
0.6244,4,0.5513,4,1
0.5697,4,0.4946,4,1
0.515,4,0.4791,3,1
0.4741,4,0.3908,3,1
0.4453,3,0.3413,2,1
0.3836,3,0.2721,2,1
0.322,3,0.2029,2,1
0.2892,2,0.1695,2,1
0.1619,1,0.1617,1,1
0.1192,1,0.1032,1,1
0.0766,1,0.0447,1,1
0.034,1,0.0,0,1
0.8913,6,0.9358,6,0
0.8007,5,0.8715,6,0
0.6946,5,0.8073,6,0
0.6201,4,0.7953,5,0
0.4718,3,0.7953,5,0
0.3953,3,0.6789,5,0
0.3188,3,0.6447,4,0
0.3101,2,0.6315,4,0
0.1886,1,0.6086,4,0
0.0805,1,0.551,4,0
0.0,0,0.551,4,0
0.9688,6,0.9651,6,1
0.9377,6,0.9301,6,1
0.9065,6,0.8952,6,1
0.8716,6,0.8656,5,1
0.8674,5,0.8096,5,1
0.7677,5,0.7646,4,1
0.6932,4,0.7225,4,1
0.6589,4,0.5919,3,1
0.6112,4,0.5919,3,1
0.5636,4,0.5244,3,1
0.5159,4,0.4569,3,1
0.4994,3,0.3895,3,1
0.4468,3,0.3426,2,1
0.3741,2,0.1751,2,1
0.2708,2,0.1316,1,1
0.206,2,0.0861,1,1
0.184,1,0.0407,1,1
0.1155,1,0.0258,1,1
0.0471,1,0.011,1,1
0.0471,1,0.0,0,1
0.8716,6,0.9491,6,1
0.8453,5,0.8983,6,1
0.7551,5,0.8521,5,1
0.6906,4,0.7349,5,1
0.6165,4,0.6908,4,1
0.5466,3,0.5482,4,1
0.5215,3,0.5161,3,1
0.4427,3,0.4183,3,1
0.3429,2,0.3213,2,1
0.2312,2,0.16,1,1
0.193,2,0.0402,1,1
0.193,2,0.0,0,1
0.9273,6,0.942,6,0
0.8545,6,0.884,6,0
0.7274,6,0.884,6,0
0.6088,5,0.884,6,0
0.5636,4,0.8493,6,0
0.403,4,0.8379,5,0
0.3925,3,0.8026,5,0
0.3329,3,0.7279,5,0
0.2733,3,0.6758,4,0
0.2346,3,0.558,3,0
0.2149,2,0.439,3,0
0.171,1,0.3301,3,0
0.0996,1,0.3122,2,0
0.0282,1,0.2506,2,0
0.0,0,0.189,2,0
0.9354,6,0.8194,5,0
0.888,6,0.6838,4,0
0.8207,5,0.6189,4,0
0.7067,5,0.5778,4,0
0.6552,4,0.5366,4,0
0.5034,3,0.5289,3,0
0.3571,3,0.4756,3,0
0.3571,3,0.3683,3,0
0.3242,2,0.2609,3,0
0.1587,1,0.2564,2,0
0.0,0,0.2166,2,0
0.8367,5,0.9878,6,0
0.6984,4,0.8772,6,0
0.6089,4,0.8314,5,0
0.5563,3,0.7868,5,0
0.5056,3,0.748,5,0
0.4549,3,0.7149,4,0
0.3999,3,0.6929,4,0
0.3967,2,0.6587,4,0
0.3404,2,0.6246,4,0
0.2841,2,0.5904,4,0
0.2278,2,0.5562,4,0
0.2134,1,0.5174,3,0
0.0682,1,0.4386,3,0
0.0682,1,0.3899,3,0
0.0,0,0.3129,3,0
0.9714,6,0.8544,5,1
0.924,6,0.7894,5,1
0.8459,6,0.7894,5,1
0.7904,6,0.6898,4,1
0.7511,5,0.6286,4,1
0.681,4,0.5631,4,1
0.681,4,0.4981,4,1
0.548,4,0.4363,3,1
0.5296,3,0.3682,3,1
0.431,3,0.3544,2,1
0.3922,3,0.3544,2,1
0.3508,3,0.3008,2,1
0.3093,3,0.2472,2,1
0.2678,3,0.1936,2,1
0.2527,2,0.1646,1,1
0.1676,1,0.0485,1,1
0.1024,1,0.0,0,1
0.8516,5,0.9751,6,0
0.7155,4,0.9328,6,0
0.5388,3,0.8731,6,0
0.5,3,0.814,5,0
0.4532,3,0.7178,5,0
0.4144,3,0.6628,4,0
0.3571,3,0.6228,4,0
0.335,2,0.5962,4,0
0.2691,2,0.5516,4,0
0.2032,2,0.507,4,0
0.1743,1,0.4757,4,0
0.0794,1,0.4652,3,0
0.0,0,0.3789,3,0
0.9583,6,0.8579,5,1
0.796,5,0.6765,5,1
0.7526,5,0.6605,4,1
0.7091,5,0.6298,4,1
0.6657,5,0.599,4,1
0.6223,5,0.5683,4,1
0.6183,4,0.5375,4,1
0.492,3,0.5,3,1
0.444,3,0.4244,3,1
0.396,3,0.3487,3,1
0.348,3,0.321,2,1
0.3131,2,0.2552,2,1
0.1583,1,0.1882,2,1
0.0966,1,0.1421,1,1
0.0966,1,0.0,0,1
0.9179,6,1.0,6,1
0.8358,6,0.9435,6,1
0.7537,6,0.887,6,1
0.7186,5,0.8305,6,1
0.7186,5,0.712,6,1
0.6712,5,0.6346,5,1
0.6475,5,0.6262,4,1
0.5996,4,0.4861,4,1
0.5825,4,0.4512,3,1
0.5601,4,0.3013,2,1
0.5364,4,0.1611,1,1
0.5364,4,0.0,0,1
0.8511,6,0.8817,6,0
0.7811,5,0.8502,5,0
0.6688,5,0.7761,5,0
0.6508,4,0.7021,5,0
0.6008,4,0.6831,4,0
0.5282,4,0.5448,3,0
0.4544,4,0.446,3,0
0.4448,3,0.3473,3,0
0.3556,3,0.3433,2,0
0.2965,2,0.2962,2,0
0.1463,2,0.2761,2,0
0.1418,1,0.2537,2,0
0.0,0,0.2147,2,0
0.9442,6,1.0,6,1
0.8844,6,0.8787,6,1
0.8514,5,0.8473,5,1
0.7397,5,0.8264,5,1
0.6401,4,0.7727,5,1
0.6088,4,0.719,5,1
0.5683,4,0.6653,4,1
0.5222,4,0.5112,3,1
0.4937,4,0.3291,2,1
0.4641,4,0.1681,1,1
0.4573,3,0.0146,1,1
0.3884,3,0.0,0,1
0.9211,6,0.9274,6,0
0.8422,6,0.8547,6,0
0.8312,5,0.8529,5,0
0.7549,5,0.7186,5,0
0.6818,4,0.6569,4,0
0.6274,4,0.5159,3,0
0.5,3,0.4945,3,0
0.3571,2,0.4133,3,0
0.1947,1,0.3535,3,0
0.0,0,0.3535,3,0
0.9444,6,1.0,6,1
0.8559,6,0.8621,6,1
0.8377,5,0.8461,5,1
0.774,5,0.6602,5,1
0.7452,5,0.6574,4,1
0.7108,5,0.5035,3,1
0.7007,4,0.4206,3,1
0.5435,4,0.3426,2,1
0.5384,3,0.2382,2,1
0.4216,2,0.1818,1,1
0.4216,2,0.0,0,1
0.949,6,0.8605,6,1
0.917,6,0.8221,5,1
0.917,6,0.7311,5,1
0.894,6,0.6206,4,1
0.8568,6,0.4663,3,1
0.8568,6,0.4663,3,1
0.7302,5,0.3865,3,1
0.6833,5,0.3002,2,1
0.6833,5,0.1986,2,1
0.6667,4,0.1472,2,1
0.6667,4,0.0544,2,1
0.6042,4,0.0284,1,1
0.5292,4,0.0,0,1
0.9243,6,0.91,6,1
0.8485,6,0.8201,6,1
0.8343,5,0.7937,5,1
0.779,5,0.7121,5,1
0.7238,5,0.6305,5,1
0.6686,5,0.626,4,1
0.6629,4,0.4711,3,1
0.5313,3,0.3162,2,1
0.4744,3,0.2166,2,1
0.4391,3,0.1549,1,1
0.4391,3,0.0,0,1
0.9248,6,0.8929,6,0
0.856,6,0.8238,5,0
0.8323,5,0.7242,5,0
0.7603,5,0.6698,4,0
0.7333,5,0.6698,4,0
0.6298,5,0.5053,3,0
0.599,4,0.4584,3,0
0.5353,3,0.4081,3,0
0.3869,2,0.3495,3,0
0.2841,2,0.3466,2,0
0.2127,1,0.2728,2,0
0.1317,1,0.1996,1,0
0.0,0,0.1996,1,0
1.0,6,0.9391,6,1
0.8424,5,0.8726,6,1
0.8104,5,0.8629,5,1
0.7784,5,0.7622,5,1
0.7784,5,0.6013,4,1
0.7005,5,0.508,3,1
0.6486,4,0.376,3,1
0.5821,4,0.314,2,1
0.4789,4,0.2452,2,1
0.3092,3,0.2452,2,1
0.2729,2,0.1763,2,1
0.1649,2,0.1763,2,1
0.1649,2,0.0449,1,1
0.1649,2,0.0,0,1
0.9436,6,0.9489,6,0
0.8872,6,0.8979,6,0
0.8327,5,0.8222,6,0
0.7558,5,0.7999,5,0
0.6872,5,0.7383,5,0
0.6654,4,0.6766,5,0
0.5212,4,0.6356,5,0
0.4981,3,0.635,4,0
0.4288,3,0.5704,4,0
0.3821,2,0.4759,3,0
0.2224,2,0.3462,2,0
0.2224,2,0.2887,2,0
0.1673,1,0.2653,2,0
0.1359,1,0.2218,2,0
0.1045,1,0.1784,2,0
0.0731,1,0.152,1,0
0.0,0,0.152,1,0
0.8694,6,0.9637,6,0
0.849,5,0.9274,6,0
0.7665,5,0.845,6,0
0.7214,5,0.8333,5,0
0.6402,4,0.7817,5,0
0.5812,4,0.7435,5,0
0.5223,4,0.7054,5,0
0.4633,4,0.6673,5,0
0.4471,3,0.6482,4,0
0.3381,2,0.5923,4,0
0.157,1,0.548,4,0
0.0,0,0.548,4,0
0.9364,6,0.9056,6,1
0.8728,6,0.8159,5,1
0.8463,5,0.7097,5,1
0.7538,5,0.6186,4,1
0.6867,5,0.4934,3,1
0.6773,4,0.4292,3,1
0.6013,4,0.329,2,1
0.5624,4,0.1841,1,1
0.5259,3,0.0413,1,1
0.5259,3,0.0,0,1
0.8461,5,0.9246,6,0
0.6365,4,0.8492,6,0
0.5097,4,0.8412,5,0
0.5097,4,0.7838,5,0
0.4826,3,0.7263,5,0
0.3558,3,0.693,4,0
0.3217,2,0.6756,4,0
0.1609,1,0.6334,4,0
0.1052,1,0.5912,4,0
0.0494,1,0.5491,4,0
0.0,0,0.5491,4,0
0.9461,6,1.0,6,0
0.8076,5,1.0,6,0
0.7143,5,0.9748,6,0
0.6378,4,0.9497,6,0
0.5533,3,0.8684,6,0
0.3396,2,0.8422,5,0
0.2387,2,0.7552,5,0
0.1635,1,0.6682,5,0
0.0934,1,0.6216,4,0
0.0934,1,0.4586,3,0
0.0,0,0.4586,3,0
0.9467,6,0.8944,6,0
0.8998,6,0.8116,5,0
0.8294,6,0.7647,5,0
0.7767,5,0.7177,5,0
0.6471,4,0.6907,5,0
0.6108,4,0.6491,4,0
0.5299,4,0.5194,3,0
0.4824,3,0.4237,3,0
0.3411,2,0.3838,2,0
0.2268,2,0.3462,2,0
0.1882,1,0.3104,2,0
0.0059,1,0.2406,2,0
0.0,0,0.2406,2,0
0.9043,6,0.8916,6,1
0.8778,6,0.841,5,1
0.8559,6,0.7747,5,1
0.8305,5,0.7308,4,1
0.7917,5,0.6468,4,1
0.7528,5,0.5627,4,1
0.7196,5,0.5627,4,1
0.6227,4,0.5256,4,1
0.5816,4,0.5231,3,1
0.5816,4,0.5231,3,1
0.5479,4,0.43,3,1
0.5084,3,0.3605,2,1
0.384,2,0.2613,2,1
0.344,2,0.1833,1,1
0.344,2,0.0,0,1
0.9057,6,0.9069,6,0
0.8569,5,0.8421,5,0
0.7612,5,0.7476,5,0
0.7096,5,0.6786,4,0
0.6866,4,0.6297,4,0
0.5726,4,0.5566,4,0
0.4478,4,0.5566,4,0
0.4159,3,0.5055,3,0
0.3718,2,0.4586,3,0
0.1974,1,0.3807,3,0
0.1445,1,0.3145,2,0
0.1099,1,0.1772,2,0
0.0753,1,0.169,1,0
0.0034,1,0.0524,1,0
0.0,0,0.0524,1,0
0.9203,6,0.9714,6,0
0.8585,5,0.9306,6,0
0.7061,4,0.8959,6,0
0.6139,4,0.8496,6,0
0.5765,3,0.8228,5,0
0.5575,3,0.7479,5,0
0.5385,3,0.676,4,0
0.4718,3,0.6431,4,0
0.3471,3,0.6431,4,0
0.2869,2,0.5865,4,0
0.2825,1,0.5585,4,0
0.1817,1,0.525,4,0
0.0808,1,0.4927,3,0
0.0108,1,0.475,3,0
0.0,0,0.475,3,0
0.9456,6,0.9065,6,1
0.9456,6,0.8626,6,1
0.8352,5,0.75,5,1
0.6874,5,0.6799,5,1
0.6694,4,0.6728,4,1
0.556,3,0.6069,4,1
0.4897,3,0.5163,3,1
0.4564,3,0.3754,3,1
0.4564,3,0.1763,2,1
0.423,3,0.1678,1,1
0.422,2,0.1034,1,1
0.422,2,0.0,0,1
0.9277,6,0.9587,6,0
0.8554,6,0.9174,6,0
0.8015,5,0.876,6,0
0.7531,5,0.8152,5,0
0.6814,5,0.771,5,0
0.6098,5,0.7267,5,0
0.6044,4,0.6824,5,0
0.5566,4,0.6612,4,0
0.4911,4,0.5348,4,0
0.44,3,0.4953,3,0
0.44,3,0.4504,3,0
0.3015,2,0.3648,2,0
0.1644,1,0.2875,2,0
0.0,0,0.2875,2,0
0.8367,5,0.9767,6,0
0.7153,5,0.9241,6,0
0.6821,4,0.887,6,0
0.6214,4,0.8389,5,0
0.5125,3,0.7663,5,0
0.3342,2,0.7132,5,0
0.2259,2,0.6971,5,0
0.1959,1,0.6777,4,0
0.1589,1,0.557,4,0
0.1264,1,0.4502,3,0
0.0,0,0.4502,3,0
0.9193,6,0.8349,5,1
0.8525,6,0.735,5,1
0.8041,6,0.735,5,1
0.6959,5,0.7068,5,1
0.6814,4,0.6816,4,1
0.5414,4,0.6263,4,1
0.5194,3,0.5711,4,1
0.3412,2,0.4929,3,1
0.3165,2,0.3414,3,1
0.2917,2,0.2926,2,1
0.2756,2,0.1763,2,1
0.2594,2,0.1416,1,1
0.2594,2,0.0,0,1
0.9135,6,0.8799,5,1
0.8639,5,0.8166,5,1
0.7795,5,0.7532,5,1
0.7513,5,0.6949,4,1
0.7231,5,0.4153,4,1
0.7164,4,0.3754,3,1
0.6684,4,0.3754,3,1
0.5959,3,0.2822,3,1
0.4964,3,0.2363,2,1
0.4181,2,0.0902,1,1
0.3863,2,0.0603,1,1
0.3545,2,0.0304,1,1
0.3227,2,0.0005,1,1
0.3227,2,0.0,0,1
0.9693,6,0.9105,6,1
0.9387,6,0.8554,5,1
0.8697,5,0.8179,5,1
0.7158,4,0.7509,5,1
0.6822,4,0.6608,4,1
0.6215,4,0.5851,4,1
0.5837,4,0.5851,4,1
0.5425,4,0.4662,3,1
0.4617,3,0.4018,3,1
0.4116,3,0.3404,2,1
0.3785,2,0.3048,2,1
0.1775,1,0.1508,1,1
0.1775,1,0.0,0,1
0.9499,6,0.9223,6,0
0.8997,6,0.8446,6,0
0.8496,6,0.8337,5,0
0.8236,5,0.7823,5,0
0.7513,5,0.7109,5,0
0.679,5,0.6394,5,0
0.6211,4,0.6217,4,0
0.5664,4,0.468,3,0
0.4642,3,0.428,3,0
0.3665,3,0.3491,3,0
0.3138,2,0.3097,2,0
0.2272,2,0.2566,2,0
0.1172,2,0.2566,2,0
0.1094,1,0.1834,2,0
0.0228,1,0.1303,2,0
0.0,0,0.1303,2,0
0.936,6,0.9351,6,1
0.872,6,0.8375,6,1
0.8177,5,0.8325,5,1
0.7506,5,0.8325,5,1
0.6951,4,0.7892,5,1
0.6512,4,0.7417,5,1
0.6073,4,0.6941,5,1
0.5634,4,0.6465,5,1
0.5268,4,0.6279,4,1
0.5177,3,0.5921,4,1
0.397,3,0.5253,4,1
0.3707,2,0.4765,4,1
0.2768,2,0.4419,3,1
0.2604,2,0.2991,2,1
0.2177,1,0.1749,1,1
0.1585,1,0.0501,1,1
0.0994,1,0.0,0,1
0.9318,6,0.8408,5,1
0.8549,6,0.7144,4,1
0.8231,5,0.651,4,1
0.7462,5,0.5257,4,1
0.6692,5,0.5115,3,1
0.6463,4,0.4743,3,1
0.5729,4,0.4065,3,1
0.4994,4,0.3403,2,1
0.4894,3,0.2511,2,1
0.3243,2,0.1811,1,1
0.2662,2,0.1209,1,1
0.208,2,0.0607,1,1
0.1533,1,0.0005,1,1
0.1533,1,0.0,0,1
0.9105,6,0.8847,6,1
0.821,6,0.8326,5,1
0.818,5,0.6931,4,1
0.6717,5,0.5479,4,1
0.6354,5,0.5257,3,1
0.6239,4,0.4576,3,1
0.6064,4,0.3486,2,1
0.581,4,0.1951,1,1
0.4287,3,0.0472,1,1
0.3192,2,0.0,0,1
0.8703,6,0.9326,6,1
0.841,5,0.8651,6,1
0.7347,4,0.8333,5,1
0.6391,4,0.6641,4,1
0.6391,4,0.5454,4,1
0.6062,4,0.4948,3,1
0.5276,3,0.3411,3,1
0.409,3,0.3411,3,1
0.3181,2,0.3191,2,1
0.1719,2,0.1375,2,1
0.1649,1,0.1368,1,1
0.1297,1,0.0,0,1
0.9106,6,0.8414,6,1
0.8907,6,0.8111,5,1
0.8907,6,0.7473,5,1
0.844,6,0.7473,5,1
0.7853,6,0.6719,4,1
0.7705,5,0.5486,3,1
0.7705,5,0.4022,2,1
0.68,5,0.2789,2,1
0.6788,4,0.1889,1,1
0.545,4,0.014,1,1
0.4778,3,0.0,0,1
0.9148,6,0.8762,5,0
0.8594,5,0.8406,5,0
0.6896,4,0.7462,5,0
0.542,4,0.699,5,0
0.5108,3,0.684,4,0
0.3734,3,0.684,4,0
0.3575,2,0.6443,4,0
0.1978,1,0.5903,4,0
0.0197,1,0.5212,4,0
0.0,0,0.4644,3,0
0.9571,6,0.9647,6,0
0.9142,6,0.9293,6,0
0.8714,6,0.894,6,0
0.8285,6,0.8604,5,0
0.8212,5,0.799,5,0
0.7513,5,0.7207,4,0
0.6557,4,0.6796,4,0
0.502,4,0.58,4,0
0.4901,3,0.4965,4,0
0.3654,3,0.4884,3,0
0.3047,2,0.4652,3,0
0.2164,2,0.3239,3,0
0.1458,1,0.3024,2,0
0.0,0,0.128,1,0
0.8673,5,0.8706,5,0
0.7575,5,0.7417,5,0
0.7101,5,0.665,4,0
0.6531,5,0.4847,4,0
0.6387,4,0.4804,3,0
0.6387,4,0.4147,3,0
0.5624,4,0.3448,2,0
0.476,3,0.2724,2,0
0.3433,2,0.2589,2,0
0.1969,2,0.1847,1,0
0.1927,1,0.1202,1,0
0.0414,1,0.0104,1,0
0.0,0,0.0104,1,0
0.9391,6,0.9229,6,0
0.8907,6,0.8488,5,0
0.8361,5,0.759,5,0
